id,egmm,if.,lof,ocsvm,rkde,scif,svdd
574,-0.264849004,-0.721778063,-0.207928245,-0.195859476,-0.502803826,-0.181388773,-0.084406384
575,-0.293637176,-0.162780619,0.087567231,-0.165215623,-0.484318201,-0.175812138,1.066231031
576,0.149616476,0.421624622,-0.206862208,-0.259164027,2.057624954,0.123033133,-1.524205708
577,-0.273357023,-0.503618355,-0.079197127,-0.208523973,-0.4691209,-0.181388773,1.090317687
578,0.09374813,-0.367417943,-0.186282928,-1.777551315,0.57289389,-0.066661558,-2.212132202
579,-0.089175604,-0.467141594,-0.208375119,-0.968017809,0.087944894,-0.159388299,-0.894322106
580,0.582366336,3.639349102,0.380027715,1.392968103,-0.239415757,1.710693764,1.039505368
581,-0.253479221,-0.753920597,-0.212327026,-0.271494153,-0.506015264,-0.181388773,0.177526468
582,-0.210075802,-0.567791123,-0.194918153,0.323864191,-0.503958835,-0.181388773,0.340397417
583,-0.276152172,-0.909811113,-0.212503948,-0.765728747,-0.47436789,-0.181388773,0.370601077
584,-0.044788954,-0.38336291,-0.177126267,-0.769079354,0.613813125,-0.02964519,-1.377595921
585,-0.029083892,0.416556025,0.001063745,1.54931749,-0.499034555,-0.175812138,1.101636432
586,-0.29646963,-0.831814159,-0.22358247,-1.412377691,-0.492634654,-0.181388773,0.037994711
587,-0.071677277,-0.121597944,-0.146532884,0.925664592,-0.502457663,-0.181388773,1.063988638
588,-0.251920439,-0.704398843,-0.211364572,-0.01339956,-0.504291124,-0.181388773,0.180989211
589,-0.232325084,-0.49020977,-0.173440677,-0.304209304,-0.307445985,-0.147415054,0.684673379
590,-0.202862772,-0.354594603,-0.116780475,-0.145356984,-0.49822256,-0.181388773,0.495122531
591,-0.077963032,-0.710257012,-0.211859847,-0.851930936,0.112650048,-0.122078953,-0.726051108
592,-0.096340672,-0.712666476,-0.151476659,1.106147996,-0.498995269,-0.181388773,1.062875068
593,0.105962586,1.233025241,0.036546104,1.683891416,1.666495774,0.24839446,1.033510399
594,0.005259939,-0.515400535,-0.167478935,-1.422180025,0.418023655,-0.122078953,-1.466986552
595,-0.087198482,-0.570497664,-0.010853395,-1.04722371,-0.484982562,-0.149739661,-0.349817233
596,0.124979727,0.014714653,-0.05308259,-0.499538323,0.12221461,-0.122657328,-0.661982738
597,0.015094921,-0.057749156,-0.181011869,-0.856508509,1.168030732,-0.0042635,-1.801621749
598,0.123983172,0.258558465,-0.108949848,-1.130777884,0.545806229,-0.05539823,-1.933312758
599,-0.211325493,-0.579749363,-0.235515141,-0.180469459,-0.508065939,-0.181388773,0.266047599
600,-0.030986405,-0.298548504,-0.207620465,-1.597148239,0.839037321,-0.109753786,-1.96882494
601,-0.207048834,-0.518741903,-0.222763863,-0.419019777,-0.507058213,-0.181388773,0.15008385
602,-0.186723383,-0.510430962,0.093850325,-0.822077583,-0.402299309,-0.098845601,-0.838201264
603,-0.206348049,-0.345477654,-0.218549062,0.11641274,-0.50603771,-0.181388773,0.519727835
604,-0.2645559,-0.7124419,-0.240628264,-0.807128968,-0.390912407,-0.181388773,0.01828606
605,0.109746296,0.443494624,-0.098369784,0.434964377,1.220261376,0.035773559,-2.036966228
606,-0.212780356,-0.446852122,-0.22054276,-0.758694799,-0.173813122,-0.167336085,-0.513603445
607,-0.267436316,-1.000814733,-0.156463575,-0.589145149,-0.490345579,-0.181388773,1.014274634
608,-0.056073469,0.159510184,-0.17062166,0.624763969,-0.501766282,-0.181388773,0.958931765
609,-0.289533716,-0.885479394,-0.182426074,-1.443918828,-0.497192981,-0.181388773,-0.366597045
610,-0.259330649,-0.608268563,-0.172802091,0.579478176,-0.501058574,-0.181388773,0.72460933
611,-0.281579931,-0.752707581,-0.220524299,-1.029194443,-0.447601131,-0.181388773,0.400194562
612,-0.186003945,-0.634291381,-0.221570761,-1.561333215,-0.037997381,-0.159388299,-0.713832355
613,-0.250105857,1.807593623,1.337270991,1.682629841,-0.445880237,-0.181388773,-0.473347152
614,-0.066627889,-0.43734257,-0.206995068,-1.246545682,0.450871349,-0.122078953,-1.237026867
615,-0.287180888,-0.526930682,-0.112559071,-0.126315471,-0.454221912,-0.181388773,-0.396602398
616,-0.093388313,1.285005969,1.474826929,1.687416014,-0.459832846,-0.175812138,0.870014021
617,0.143565204,0.271916853,-0.060923954,-0.906362945,1.534211847,0.259044972,-0.453440194
618,-0.246636568,-0.596391756,-0.195204746,-0.263705326,-0.503637458,-0.181388773,-0.156712116
619,-0.099007922,-0.450491154,-0.186656977,-0.385328677,0.488212854,-0.115361333,-1.257757561
620,-0.057389774,-0.492977938,-0.218471145,-1.050269665,0.578560646,-0.115361333,-1.962982515
621,-0.066017699,0.027499308,-0.068315468,0.038493501,0.363156673,-0.079611499,-1.420811562
622,4.05135442,3.59504848,5.903516946,1.683374867,2.015844994,14.68545921,3.610017697
623,-0.03746934,-0.513848317,-0.093441024,0.389410811,-0.494773341,-0.181388773,0.417340479
624,-0.226724127,-0.700924941,-0.178824079,0.232037104,-0.499859503,-0.181388773,0.435859288
625,-0.187530752,-0.055383987,-0.182904919,0.638666401,-0.50276747,-0.181388773,1.192216904
626,-0.287130261,-0.919986721,-0.212136162,-0.943311733,-0.501371749,-0.181388773,0.220650583
627,-0.257998357,-0.698322156,-0.172035779,-1.4283459,-0.443107488,-0.181388773,-0.809614568
628,0.012238487,-0.055331066,-0.173628237,-0.986279257,1.169436098,0.007058265,-1.69674793
629,0.160277479,1.670324285,-0.070020805,1.357597319,-0.469141553,-0.087949439,0.400514904
630,0.136229603,0.413660621,0.045717227,1.491089738,-0.495655283,-0.181388773,1.40289506
631,-0.05578303,-0.357737181,-0.105228195,-0.3872277,-0.264821084,-0.136227355,0.793192994
632,0.138108135,-0.750489544,-0.068143803,-0.115389327,-0.460453066,-0.181388773,0.592414927
633,-0.064613463,0.84716903,-0.197472709,0.57752522,-0.500387293,-0.153004978,0.27748838
634,-0.18677401,-0.387358103,0.082725996,-0.172252491,-0.441144686,-0.181388773,-0.899722154
635,0.173083473,0.764757651,-0.170457839,-0.321951596,2.159339794,0.231278189,-1.10262058
636,-0.217142281,-0.670351214,-0.195622878,-0.7685309,-0.385395548,-0.181388773,-0.029933015
637,-0.159302142,-0.285560569,-0.1559424,-0.525436084,-0.502843215,-0.181388773,0.195435103
638,0.133868781,0.779990815,0.344082657,0.267389974,-0.487262732,-0.147415054,0.974079359
639,-0.087091899,-0.268391985,-0.072404601,0.020244431,-0.500883419,-0.181388773,0.578579209
640,-0.206934257,-0.75364512,-0.149515126,-1.59255802,-0.480810645,-0.181388773,-0.425677234
641,0.091453923,-0.251705013,-0.035004391,-1.063776787,-0.156347596,-0.122078953,-1.174544952
642,1.209375073,1.239540816,1.715643381,1.688210586,-0.335956363,0.294452537,3.144256574
643,0.490627352,1.85219188,0.096253665,0.581759246,-0.342424674,0.247856593,0.643913692
644,-0.1570106,1.710228738,0.897957351,1.686877788,0.199344525,-0.01957053,0.932404409
645,0.818909507,0.163937514,0.317539143,1.682044651,0.766880429,0.055914704,0.304397095
646,-0.246127632,-0.945367536,-0.221339661,-1.931993884,-0.332157846,-0.181388773,-0.733663041
647,0.262083264,0.21819857,0.01040133,0.183774256,0.391461662,-0.06724261,-0.968321073
648,-0.090225451,0.218097681,-0.194885689,0.800901369,-0.501985827,-0.147415054,0.780242031
649,-0.132171342,-1.062115665,-0.153396685,-1.211103882,-0.490100446,-0.181388773,-0.10765405
650,-0.171785721,-0.649801333,-0.117900617,-1.347137744,-0.448800163,-0.181388773,0.251464418
651,-0.231213952,-0.797427707,-0.214986814,-0.294053993,-0.501395458,-0.181388773,0.699287069
652,-0.11024181,-0.818596241,-0.082925657,-1.239041537,-0.480221983,-0.181388773,-0.239939979
653,0.137423337,2.718004667,1.644190267,1.685368356,0.081665485,1.121036532,3.622880536
654,-0.17554545,-0.449130478,0.049558875,-0.011637417,-0.489146261,-0.181388773,0.988281181
655,0.142787146,-0.339381236,-0.09441653,-0.870501593,-0.207973416,-0.121247271,-0.980433046
656,-0.059361567,0.140990841,-0.234292531,0.156618458,-0.503947537,-0.147415054,0.247177939
657,-0.000578165,0.285103722,-0.114874239,0.58380571,-0.500088054,-0.153004978,0.994855816
658,-0.119242777,-0.490607244,-0.165662685,-0.914609854,-0.067182917,-0.122078953,-1.202185877
659,-0.105714681,-0.444578901,-0.194020856,-0.551384405,0.216504776,-0.115361333,-0.819529911
660,-0.121688866,-0.321864597,-0.167082944,0.499746327,-0.503936126,-0.181388773,0.883819229
661,-0.00567818,-0.501479734,-0.192736267,-0.510379513,0.34363232,-0.122078953,-0.935569932
662,-0.171146221,-0.353918838,-0.130545603,1.059122146,-0.218460272,-0.147415054,0.568557086
663,0.187157809,0.377725753,-0.184890894,-0.123971725,2.021594845,0.117316657,-1.531680351
664,0.131910311,0.327159771,-0.146358034,-0.045593472,1.405416155,0.054974752,-2.092187061
665,-0.003511873,0.232189914,-0.083708607,1.040877136,1.020396456,0.001396058,-1.573034958
666,-0.189678407,-0.743366034,-0.164218447,-0.958004048,-0.213164468,-0.170232891,-0.473453933
667,-0.062183362,0.149885549,-0.22474672,0.262720442,-0.504573685,-0.147415054,0.452928933
668,0.883022078,2.437797371,0.257968283,0.73854932,-0.284580963,0.797025744,1.073293806
669,-0.189494551,-0.280414883,-0.159393378,-0.289952643,-0.503956587,-0.181388773,0.022664066
670,0.039164114,0.105086336,0.096244133,1.266815069,-0.49640743,-0.181388773,0.92776708
671,-0.126389193,-0.496380647,-0.095466074,-0.835877994,-0.445445979,-0.149739661,-0.111010012
672,-0.158302923,-0.427986146,0.004931877,-0.810556001,-0.324359559,-0.162287035,-0.638704564
673,-0.16836173,-0.401944155,-0.185124251,-0.063972597,-0.10763343,-0.167336085,0.172065403
674,0.651307134,4.461263227,3.097093881,1.685833249,-0.078221538,0.734048135,3.494320808
675,-0.20345431,-0.55560112,-0.231991059,-1.280037878,-0.12838035,-0.167336085,-0.438338364
676,-0.214467038,-0.376856335,-0.082862698,-0.835963694,-0.206939432,-0.122657328,-0.875849059
677,-0.218098867,-0.684009177,-0.178432308,-0.182235415,-0.502695455,-0.181388773,0.367321387
678,-0.267223149,-0.717469718,-0.212460729,-0.354062421,-0.502113322,-0.181388773,-0.371920821
679,0.008998352,0.228493286,-0.058016741,0.371599368,-0.498858921,-0.153004978,0.810460945
680,-0.182553308,-0.609423718,-0.192255867,-0.53686532,-0.367022152,-0.172916687,-0.147132369
681,-0.067467233,-0.417537059,-0.073217879,-0.364602968,-0.425142173,-0.149739661,-0.01080403
682,-0.263585991,-0.902593931,-0.148824332,-0.814940166,-0.497396347,-0.181388773,-0.286984468
683,-0.101962946,0.232081899,0.028450785,1.683206387,-0.07133938,-0.167336085,1.189471116
684,-0.211815776,-0.610817952,-0.171627052,0.03132843,-0.501781916,-0.181388773,0.392872463
685,1.024263715,2.975486208,2.169900562,1.684545185,-0.344476338,1.188424507,3.621532706
686,0.034546389,-0.357265528,-0.043110089,-0.406241934,-0.500629738,-0.181388773,0.000835057
687,0.11402029,0.164242933,-0.214006453,-0.798569811,1.786768466,0.073906788,-1.795779324
688,-0.188450034,-0.352961206,-0.140210798,0.372926939,-0.499574184,-0.181388773,0.28150028
689,-0.253452576,-0.667038119,-0.191090982,-1.674510551,-0.352771936,-0.181388773,-0.464530124
690,0.293394798,1.918814225,-0.070372193,0.72712141,-0.427863978,-0.087949439,0.341449969
691,0.454423641,1.698404878,0.072966094,1.687776196,2.728530242,0.797583042,-0.418050047
692,-0.067179458,0.764943505,0.407675961,0.667315251,-0.487023607,-0.181388773,-1.191279
693,0.527577147,3.220217008,0.32647767,1.223625764,3.596401863,1.257496503,1.597205273
694,0.157058661,0.284041422,-0.196184504,-0.808271417,2.114149042,0.056834317,-1.437804935
695,0.345641973,0.554553058,-0.182446422,0.621308504,2.054853726,0.116310302,-1.781180889
696,-0.23783278,-0.337127321,-0.078882449,-1.046219749,-0.285718354,-0.136227355,-0.648223293
697,-0.078970245,-0.30301446,-0.166244937,0.465633218,-0.503940213,-0.181388773,0.489554684
698,0.086348579,1.193043373,-0.074159632,1.281463095,-0.488806776,-0.141822514,0.375360442
699,-0.24771306,-0.424361934,0.022995131,-0.321457024,-0.382879051,-0.181388773,-0.741824131
700,0.302742161,0.699043534,0.067822186,-0.174746472,1.096475843,0.126881712,-1.393887593
701,-0.23100345,-0.452931499,-0.185128087,0.032865563,-0.503736375,-0.181388773,0.015662308
702,0.089724608,-0.350304957,0.02935218,1.296335412,-0.486453564,-0.181388773,0.375543494
703,0.870791634,4.682226704,0.947229205,1.376810344,5.250274225,3.315779966,2.116970602
704,-0.250633445,-0.925739305,-0.193593441,-1.0358138,-0.50039241,-0.181388773,0.026370879
705,-0.179275869,-0.762324857,-0.160371805,-1.430107984,-0.361353057,-0.181388773,-0.149710358
706,0.008683931,-0.404796974,0.1623173,0.027950706,-0.484005976,-0.175812138,0.498814089
707,0.051226689,-0.545386459,-0.111029573,0.888507584,-0.49547514,-0.175812138,1.036256186
708,0.120431281,1.566485895,-0.052397035,0.83000497,-0.462818731,-0.104794804,0.547704357
709,-0.193566036,-0.72469253,-0.227138437,0.62236803,-0.501530733,-0.181388773,0.891370144
710,0.089567397,1.140744562,-0.082404406,1.000224105,-0.486945269,-0.147415054,0.271508665
711,0.078221596,-0.363589312,-0.185315516,-1.691004476,0.718839954,-0.02964519,-2.182309902
712,0.15857481,1.112983634,-0.048837742,1.687887677,2.216372731,0.344364312,-0.839818228
713,0.184469243,0.387981333,0.352899039,1.541989914,-0.420221536,-0.153479474,2.04951271
714,0.00811371,-0.170955793,-0.130249577,-0.165472716,0.227181968,-0.159388299,-0.127316937
715,-0.04856467,-0.070099018,-0.190359417,0.121674275,-0.502927297,-0.181388773,0.28198842
716,0.109573098,1.740395053,0.526698219,1.684785088,1.188422613,0.52531435,0.631511887
717,0.533516506,-0.587477403,0.20563685,-1.159169777,-0.322081254,-0.175812138,0.721375402
718,-0.167730224,-0.179931736,-0.193332296,0.3644495,-0.504751263,-0.181388773,0.323297264
719,-0.047069838,0.498620975,-0.019676662,1.340042922,0.703730346,0.047926934,-1.723717663
720,0.03730157,-0.354147579,-0.168238376,-1.038885103,0.575986038,-0.035290222,-1.591096137
721,-0.020722425,0.031205744,-0.217302054,0.431461223,-0.503989715,-0.147415054,0.289615607
722,-0.174498269,-0.35962741,-0.222061826,-1.134120607,-0.059365101,-0.159388299,-0.655758954
723,-0.178012856,0.056473842,-0.04295276,1.597894548,-0.085292228,-0.130051587,0.56979269
724,0.19401645,0.093030343,0.082142839,1.686729905,0.620270476,-0.079611499,0.446522096
725,0.140420995,0.212361502,-0.067135515,-0.307598921,1.29078022,0.116632988,-1.713741302
726,-0.185628239,-0.78902526,-0.17831335,0.106770964,-0.499565127,-0.181388773,-0.118545672
727,-0.288673055,-0.8959932,-0.212926309,-1.62124833,-0.469834569,-0.181388773,-0.410712693
728,-0.011793402,-0.379857893,-0.205370314,-2.476079038,0.900489822,-0.02964519,-2.200920238
729,-0.084448631,-0.573082548,-0.084434733,-1.04748312,-0.47091262,-0.181388773,0.316493814
730,-0.15087939,-0.784672386,-0.15949469,-0.758699964,-0.500461863,-0.181388773,-0.544234227
731,-0.134100501,-0.927139438,-0.145644512,-1.728836735,-0.465003948,-0.181388773,-0.544020666
732,-0.183552527,-0.29906035,-0.176534353,-0.481235482,-0.503508084,-0.181388773,-0.580234549
733,-0.094813865,-0.645790563,-0.123345999,-1.500248422,-0.224969219,-0.128258837,-0.672325204
734,-0.19119722,-0.807891103,-0.219140575,-1.622261171,-0.32808178,-0.181388773,-0.118713471
735,0.065857923,0.397516858,-0.09356222,0.517490268,1.048252081,0.097379906,-0.500469429
736,-0.206601184,-0.511509574,-0.210135395,-0.696804282,-0.202711842,-0.167336085,-0.125486412
737,-0.24328985,-1.104351614,-0.198165869,-1.688091007,-0.486837205,-0.181388773,-0.077496153
738,-0.240934357,-0.820918684,-0.195576498,-1.48023268,-0.431716685,-0.181388773,-0.689776207
739,-0.046787392,0.356498413,-0.233072389,0.554107157,-0.50370565,-0.153004978,0.691949715
740,-0.1878958,-0.268233052,-0.233559873,0.308506136,-0.506220512,-0.181388773,1.033556162
741,-0.160511864,-0.486034233,-0.17536472,-0.345863291,-0.505018201,-0.181388773,0.267954396
742,0.351581332,0.77545144,-0.167700982,0.922656118,2.153643027,0.151655677,-1.603177601
743,0.228480187,0.584548975,-0.210229131,0.47518582,2.045073507,0.064191658,-1.700332708
744,-0.095290826,-0.14596951,-0.205527069,0.514504927,-0.504686858,-0.181388773,0.622954183
745,-0.219974734,-0.677590812,-0.176070854,-1.012993291,-0.26124974,-0.148211812,-0.259175744
746,-0.231467088,-0.523332633,-0.125074797,0.031715816,-0.40587137,-0.181388773,-0.211399046
747,-0.14141745,-0.033591913,-0.206518446,0.755343323,-0.50397133,-0.181388773,1.343662327
748,-0.268296977,-0.939698813,-0.214207388,-0.299220573,-0.503501246,-0.181388773,0.199980907
749,0.054501463,-0.711598282,-0.055085942,-0.41746969,-0.482069837,-0.181388773,0.186328242
750,0.273501009,-0.280216584,0.188838527,0.096765636,-0.376299368,-0.170232891,1.20594584
751,-0.196569023,-0.350414797,-0.157036621,0.381121873,-0.503169209,-0.181388773,-0.067565555
752,1.21026238,1.047844983,1.560394482,1.68377786,-0.387488937,0.091974968,3.492413554
753,0.02440498,2.50320162,1.276982497,1.685757378,0.112424818,0.554450279,2.551004825
754,0.266279985,0.681032231,-0.197715826,1.680594575,1.809898974,0.143066186,-2.272493759
755,0.016102134,-0.10416235,0.055404652,1.6801592,0.026508151,-0.089736572,-0.282789515
756,0.330525785,0.698182661,-0.151619898,0.849903989,2.251413113,0.438483125,-1.301583377
757,-0.051397123,0.766361376,-0.017584577,1.186640085,-0.496578373,-0.153004978,0.798318464
758,-0.099218424,-0.739691502,-0.193427455,-1.663723139,0.430996181,-0.159388299,-1.753570472
759,0.055338143,-0.704962227,-0.20864857,-1.034267002,0.303903816,-0.109753786,-0.933830934
760,-0.192897225,-0.311262371,-0.23927611,0.288489239,-0.506108505,-0.181388773,0.815510143
761,-0.208548995,-0.379031837,-0.118600189,1.038537823,-0.203882118,-0.130629576,0.275062934
762,0.079239467,-0.170415208,-0.202973861,-1.195267422,1.192519075,-0.012067194,-2.764523586
763,0.036406269,1.045985733,-0.105483398,0.873971367,-0.496538231,-0.153004978,0.45117468
764,-0.152717954,1.626122486,0.815675907,1.684814058,0.228289571,0.079597169,1.058344519
765,-0.08121649,0.300479419,0.072481184,0.445001558,-0.497282076,-0.181388773,-0.085550462
766,0.106492839,-0.04592677,-0.195156269,-1.020250381,1.220479601,-0.036460628,-2.616495143
767,0.184940875,0.064197163,-0.144702829,0.618497029,1.284897828,0.059682341,-2.389830403
768,-0.112722539,-0.659367856,-0.231828642,-1.813197453,0.142029313,-0.122078953,-1.363531389
769,-0.082599409,0.300569822,-0.139095717,0.170577283,-0.498251964,-0.175812138,-0.289470931
770,0.017037404,-0.477620307,-0.182786675,-0.35798238,0.127567547,-0.159388299,-0.361212251
771,0.521152833,0.679469883,0.417074918,0.226900461,-0.072962788,0.041659289,0.645347604
772,-0.225349202,-0.005947043,-0.032949549,0.647677971,-0.494870498,-0.149739661,-0.564522544
773,-0.208399779,-0.456141511,-0.226743935,-0.315129224,-0.50663448,-0.181388773,0.012474144
774,-0.186174478,-0.681219375,-0.232161002,-1.187183855,-0.054458473,-0.159388299,-0.441236695
775,-0.002009047,0.491908203,-0.195956366,0.44435981,-0.502203638,-0.153004978,0.376489266
776,0.161487201,0.007073197,0.041047082,1.686724466,-0.236366119,-0.172916687,0.085237507
777,-0.035862595,-0.182146809,-0.216003864,-1.387739079,0.854393568,-0.009920409,-1.59442159
778,-0.138592991,-0.149486556,0.152580039,0.031120034,-0.485836707,-0.181388773,-1.04950485
779,-0.119911588,-0.153954302,-0.190660721,0.318764704,-0.503903385,-0.181388773,0.596396318
780,-0.267052615,-0.797229887,-0.193964991,-1.012155395,-0.405587861,-0.144148208,0.469373148
781,0.206366799,3.80052381,1.010329466,1.684824102,2.096713356,4.154664093,3.635936923
782,-0.156893358,0.652915695,0.524892886,1.275693342,-0.487493207,-0.181388773,0.284627427
783,0.737021492,0.629674216,0.743378104,1.684664637,-0.091991815,-0.016924852,-0.544005412
784,-0.069177897,-0.024943758,-0.095016102,-0.458516403,-0.501877516,-0.181388773,0.025272564
785,-0.203635501,-0.858328388,-0.17626311,-0.793455146,-0.440363049,-0.181388773,-0.067229959
786,0.042798608,0.036519922,-0.201507974,-1.490525005,1.231260249,-0.0042635,-1.963211331
787,-0.032481237,-0.011510897,-0.220048295,0.714594391,-0.50348527,-0.147415054,0.598989562
788,-0.138345184,0.713230329,0.667940484,1.685388462,-0.480755671,-0.175812138,0.737178934
789,-0.148457283,-0.255318038,-0.125208232,-0.455989944,0.014372857,-0.159388299,-1.172500866
790,-0.28905942,-0.926960727,-0.224724797,-1.115870743,-0.4908016,-0.181388773,0.413496376
791,0.822999644,2.244956807,0.093489868,1.683183883,-0.380493126,0.33487754,1.143555451
792,-0.235735752,-0.387213618,-0.216650898,-0.083228445,-0.505979482,-0.181388773,0.32377015
793,-0.294732321,-1.073022232,-0.232549158,-1.889716872,-0.500623974,-0.181388773,0.064644102
794,-0.233580103,-0.307978817,-0.210452393,-0.425994114,-0.506250262,-0.181388773,-0.187007302
795,0.235996981,1.075412343,0.535297422,1.683736391,0.332038594,-0.023997515,-0.674552342
796,-0.135174329,-0.20792109,-0.201043594,0.48448411,-0.504131824,-0.181388773,0.666490166
797,0.201312082,-0.238217343,0.132431865,1.291740611,-0.486071104,-0.181388773,1.131702803
798,-0.073198755,-0.043643312,-0.174019199,0.594903832,-0.501508314,-0.147415054,0.550846758
799,-0.077411463,-0.330745686,-0.204574268,-0.253824451,-0.051671627,-0.083818686,-0.480547217
800,0.042183089,-0.644307089,-0.041567509,-0.368116646,-0.43831264,-0.181388773,0.323007431
801,-0.278566286,-0.967380994,-0.209595295,-1.459538786,-0.466226578,-0.181388773,0.278129063
802,-0.225839485,-0.095056344,-0.2067722,0.364766486,-0.504707078,-0.181388773,0.682858109
803,-0.235698448,1.559583906,1.282210271,1.683823262,-0.449131779,-0.175812138,-0.364491941
804,0.027999505,-0.025758452,-0.043597028,1.084948501,-0.498999063,-0.181388773,1.183765981
805,-0.031463366,-0.091435371,-0.212811069,0.767389024,-0.503312988,-0.147415054,0.527156715
806,-0.222916436,-0.635819139,-0.14451173,-1.00322352,-0.497806753,-0.181388773,-0.309408397
807,-0.202423115,-0.508334928,-0.168382127,0.078922869,-0.271082965,-0.147415054,0.272881559
808,-0.153386765,-0.517421524,-0.14263209,0.695802104,-0.498283063,-0.181388773,0.470242647
809,-0.285893893,-0.937080125,-0.215982305,-0.774040853,-0.503144473,-0.181388773,0.51779053
810,-0.249303817,-0.785800912,-0.181537901,-0.700745988,-0.499515317,-0.181388773,0.07785439
811,-0.251696614,-0.625245699,-0.206969909,-0.775684207,-0.40971989,-0.181388773,0.820681376
812,-0.109234597,-0.30805452,-0.008533106,-0.141506532,-0.439823945,-0.149739661,-0.199149783
813,0.048154423,-0.613033621,-0.027862339,-1.41146451,-0.342171568,-0.175812138,-0.177152976
814,-0.153909023,0.438542012,0.063680964,0.108036737,-0.492118025,-0.181388773,-0.002475142
815,0.205996422,0.822435762,0.484058845,1.687565223,-0.484876543,-0.147415054,0.539543267
816,0.136807818,-0.634771555,-0.025146703,-1.065433309,-0.415700163,-0.181388773,0.718629615
817,-0.115046056,-0.650478319,-0.226018931,-1.447661841,0.006680986,-0.159388299,-1.066162626
818,-0.017607526,-0.506084353,-0.223275325,-1.687014787,0.638969362,-0.061031212,-2.341672345
819,-0.273071912,-0.693266446,-0.201262123,-0.488949779,-0.503297829,-0.181388773,0.358641648
820,-0.085194715,-0.226299219,-0.080409483,0.21113543,0.137720154,-0.122078953,-0.961426096
821,-0.039744895,-0.526208931,-0.104664855,0.075773891,-0.495882948,-0.181388773,-0.439619732
822,-0.039792857,-0.216917707,-0.063580639,0.612233538,-0.499640975,-0.181388773,0.916753422
823,-0.10918397,-0.532814213,-0.212399448,-1.216685881,0.413773447,-0.122078953,-1.138270051
824,-0.258467324,-0.616895893,-0.194853484,-0.082833354,-0.501539198,-0.181388773,0.723800848
825,-0.287801736,-0.913616304,-0.196893595,-1.337949618,-0.491428975,-0.181388773,0.465391756
826,0.023952001,-0.134531344,-0.141993562,-1.151479145,1.249970478,0.054974752,-1.852937463
827,-0.142379365,-0.299546481,-0.118130763,-1.876727233,0.201276926,-0.079611499,-1.473225591
828,0.175662791,1.578675743,-0.135776606,0.839743382,-0.459765277,-0.093567189,0.188845214
829,-0.280985728,-0.480048402,-0.184898566,-0.401147147,-0.435421387,-0.181388773,0.304122516
830,-0.048199622,-0.393347624,-0.202489105,-1.409326975,0.65683214,-0.066661558,-2.170152166
831,-0.027770252,-0.035279112,-0.185209698,0.037055251,-0.50222574,-0.181388773,0.068839055
832,-0.155347899,-0.765592508,-0.176570801,-0.137474895,-0.498380307,-0.181388773,1.036088388
833,0.149693749,-0.020842053,-0.180716193,-1.160375077,1.364222923,0.047132819,-2.366033579
834,-0.184293282,0.56335078,-0.146045036,0.946499669,-0.501669615,-0.181388773,0.292483429
835,-0.124531978,0.066492642,-0.182498097,0.27399253,-0.50241501,-0.181388773,0.628781354
836,0.077206389,-0.526147312,0.147101091,0.020106167,-0.485533733,-0.181388773,0.142777005
837,0.092775557,-0.822610081,-0.073427325,-0.892220834,-0.402357263,-0.181388773,0.406372584
838,0.004641756,-0.193422237,-0.117737262,-0.756855583,0.529867031,-0.061031212,-1.200812984
839,0.129677389,0.388101988,-0.179366299,0.007615021,1.946114479,0.145925808,-0.685123623
840,-0.204874533,-0.809245145,-0.19234448,-0.620563113,-0.502193171,-0.181388773,-0.367603833
841,-0.087174501,-0.163513615,-0.148001299,-0.213924775,-0.503147276,-0.181388773,0.128666709
842,0.973180963,5.811603417,1.1657266,1.681193559,5.490288802,6.645093951,3.591282947
843,-0.244758036,-1.115491563,-0.198690694,-1.591506275,-0.500291152,-0.181388773,-0.152273093
844,0.021084908,0.288924365,-0.033966031,0.617408323,1.006585832,0.08103105,-1.560999257
845,0.158380295,0.17323289,0.00928447,0.054666606,-0.496213074,-0.181388773,-0.561212345
846,0.294665805,-0.272437816,0.138374336,0.864355081,-0.446316888,-0.181388773,0.584925029
847,-0.242018843,1.299837771,1.189118026,1.683821833,-0.291729951,-0.014339836,3.580193475
848,0.24748134,-0.343330242,0.238936981,0.50372602,-0.427910109,-0.141822514,0.507966713
849,-0.208165295,-0.385200787,-0.167884706,0.155248487,-0.503118784,-0.181388773,-0.086267417
850,0.272589721,-0.37895287,0.030366397,-0.138022678,-0.350651241,-0.144148208,-0.78726691
851,-0.149552427,-0.815395043,-0.174401744,-2.030803284,-0.392498991,-0.181388773,-0.076062241
852,-0.013991684,1.842477784,0.906175368,1.681201709,0.431184818,0.217667224,0.668381708
853,0.392866407,0.891982155,-0.010509662,0.827566378,1.503053812,0.101731397,-1.536058356
854,-0.241528559,-0.560983333,-0.154477806,0.130719608,-0.49824104,-0.181388773,0.534249999
855,-0.122789339,-0.756611037,-0.110878285,-1.197072774,-0.485548153,-0.181388773,-0.441297713
856,0.181245096,0.182487219,-0.02632657,-0.355165675,1.360746657,0.148794716,-1.267825448
857,0.136538695,0.712868681,-0.11612228,1.689198534,2.033023877,0.385602604,-0.793902563
858,-0.227739334,-0.424857974,-0.173246036,-0.167044891,-0.362678824,-0.181388773,0.519788853
859,0.084909703,3.108830027,1.288713932,1.685722609,1.864715721,3.819008161,3.583827829
860,-0.062806875,-0.300489744,-0.186378569,-1.134607385,0.460384165,-0.115361333,-1.885093683
